X,Z,Success?,ReachedExit
38.2201,-28.57405,-1,0
38.28223,-28.04623,-1,0
25.13367,-28.06985,-1,0
33.52035,-9.827137,1,1
75.17978,-9.478399,1,2
23.3888,-28.69166,1,1
90.43494,-25.30539,1,3
88.41806,-27.53839,1,3
73.97554,-28.61942,1,1
79.06916,-28.4401,1,3
72.61044,-9.841508,1,2
27.41246,-9.227741,1,1
32.96466,-28.3053,1,1
34.04238,-28.19597,1,1
2.810109,-9.756824,1,1
55.52578,-9.436993,1,2
60.03878,-28.59302,1,1
23.18443,-28.1459,1,1
44.65384,-14.7808,1,2
5.570823,-9.125394,1,1
46.99411,-25.59911,1,1
15.26751,-28.501,1,1
2.27308,-9.752113,1,1
66.69375,-28.33711,1,1
68.62943,-9.675692,1,2
65.28444,-9.359196,1,2
16.27402,-9.660124,1,1
52.19313,-14.38316,-1,0
88.30973,-19.03292,1,3
12.13228,-9.393797,1,1
29.61932,-9.37969,1,1
60.81721,-28.47137,1,1
73.98626,-9.052114,1,2
34.03123,-28.25473,1,1
35.56656,-28.04556,1,1
56.72947,-28.84294,1,1
89.50591,-20.34633,-1,0
44.98519,-19.09342,-1,0
29.80422,-28.44048,-1,0
88.89197,-11.90707,1,2
61.99954,-9.638754,1,2
46.65683,-27.89495,1,1
15.67298,-9.822243,1,1
47.74236,-6.747681,1,2
67.46008,-9.21189,1,2
4.088412,-9.166404,1,1
54.534,-28.43023,1,1
26.80012,-9.843506,1,1
90.50551,-11.03534,1,2
72.13367,-28.24268,1,1
41.94183,-28.29715,1,1
33.9331,-28.75079,1,1
20.71416,-28.28553,1,1
50.75582,-28.95715,1,1
90.26941,-27.69548,1,3
18.72017,-28.97467,1,1
59.45538,-9.094449,1,2
44.99029,-10.05689,1,2
91.10332,-26.37323,1,3
38.25993,-9.598557,1,1
91.15094,-27.08363,1,3
88.31131,-16.24925,1,3
33.98878,-9.425119,1,1
9.195133,-28.77565,1,1
35.64858,-28.8869,1,1
25.70147,-9.065145,1,1
74.4701,-28.98552,1,1
7.048577,-28.20636,1,1
87.98868,-9.723737,1,3
21.30676,-9.568655,0,0
38.16894,-28.43959,1,1
85.34938,-9.776525,1,2
49.60379,-28.42902,1,1
89.89458,-18.20793,-1,0
22.41019,-9.007738,1,1
68.79186,-28.6757,1,1
24.47057,-9.161996,1,1
41.70944,-9.804428,1,1
89.412,-22.34588,-1,0
36.84233,-9.327367,1,1
44.31462,-23.60231,1,1
56.67323,-28.45465,1,1
4.203213,-28.08441,1,1
50.28867,-4.300913,1,2
83.99516,-28.68711,1,3
28.00224,-9.706921,1,2
81.55177,-9.542953,1,2
89.63564,-27.1074,1,3
54.0938,-28.27787,1,1
2.066941,-9.04693,1,2
59.67945,-9.690811,1,2
48.0049,-15.27001,1,1
45.42171,-12.87985,1,2
10.9524,-9.939975,1,1
89.31695,-27.64465,0,0
61.6994,-28.04955,-1,0
49.51864,-9.658708,1,2
76.57172,-28.84351,1,1
70.27814,-28.25064,1,1
74.32,-9.276619,1,2
21.42337,-9.516659,1,1
79.64728,-28.5148,1,3
83.39382,-9.509874,1,2
35.96648,-9.6738,1,1
49.40289,-25.7204,1,1
24.33195,-28.45324,1,1
9.818213,-9.068666,1,1
20.65961,-9.155402,1,1
79.65024,-28.57009,1,3
89.92482,-25.73166,1,3
81.57229,-9.87394,1,2
91.55439,-26.54627,1,3
89.30421,-25.43167,1,3
34.16778,-9.157181,1,1
49.09954,-21.02873,-1,0
14.89632,-9.727708,-1,0
71.70775,-28.83023,1,1
13.22338,-9.480596,1,1
50.29931,-18.06055,-1,0
61.36594,-9.038479,-1,0
81.24618,-28.0511,1,3
74.20898,-9.458498,1,2
52.58398,-26.36532,1,1
71.75355,-9.857218,1,2
88.57018,-19.2695,-1,0
37.01877,-9.050961,1,1
89.56573,-28.40137,1,3
75.30865,-28.48387,1,1
60.18853,-9.360589,1,2
87.05376,-9.888165,1,3
56.06892,-28.61503,1,1
46.78963,-9.390076,1,2
79.3029,-9.968638,1,2
16.02127,-9.204864,1,1
43.91761,-28.51131,1,1
87.07455,-17.20882,1,3
88.1992,-18.92032,1,3
80.91069,-9.709896,1,2
64.74099,-28.65958,1,1
51.95281,-10.84787,1,2
3.652947,-28.73177,1,1
87.88017,-18.67324,1,3
55.17838,-28.60643,1,1
42.37477,-28.28527,1,1
61.23361,-28.08179,1,1
24.34024,-28.31815,1,1
67.63562,-9.764225,1,2
37.91167,-28.98443,1,1
8.268372,-28.17734,1,1
75.53757,-9.749158,1,2
91.87752,-26.51491,1,3
94.43874,-9.010093,1,2
26.07098,-9.764818,1,1
24.95163,-28.10737,1,1
4.065161,-9.337748,1,1
17.29865,-28.20431,1,1
80.35657,-28.62924,1,3
74.80292,-9.59501,1,2
49.26804,-28.64294,1,1
52.7802,-3.020757,1,1
39.29656,-9.429543,1,1
87.82258,-9.162969,1,3
51.70199,-14.3243,1,2
8.161026,-9.180456,1,1
84.98063,-9.928648,1,2
48.69802,-11.28282,1,2
53.06703,-28.59354,1,1
78.51091,-28.51121,1,1
87.15623,-28.14222,1,3
37.84225,-9.414286,1,1
42.93323,-9.663626,1,1
87.55304,-18.58766,1,3
61.6647,-9.486948,1,2
37.78612,-9.639866,1,1
50.99276,-8.210668,1,2
3.368751,-9.524967,1,1
7.822687,-9.243684,1,1
45.69296,-24.90272,1,1
68.308,-9.547249,1,2
58.26849,-28.18954,1,1
59.75975,-9.73474,1,2
51.60823,-12.18729,1,2
50.12543,-6.708765,1,2
74.23344,-28.76715,1,1
88.04465,-24.35497,1,3
74.00062,-9.894768,1,2
17.05696,-28.03704,1,1
54.6729,-28.08247,1,1
7.277607,-9.553994,1,1
47.65101,-15.43907,1,2
59.99356,-28.05446,1,1
68.2464,-28.16042,1,1
52.02406,-26.42845,1,1
23.5915,-9.695925,1,1
95.48753,-9.78678,1,2
61.18274,-28.90138,1,1
84.80742,-28.25278,1,3
95.4259,-9.540459,1,2
63.70953,-28.57673,1,1
86.18946,-9.977299,0,0
90.04313,-9.567257,1,2
8.301315,-9.908251,1,1
7.282274,-9.260685,1,1
49.49453,-7.510791,1,2
67.65593,-9.452915,1,2
34.29286,-9.311757,1,1
69.65822,-28.03116,1,1
73.97854,-9.681086,1,2
83.49781,-9.016274,1,2
87.6514,-15.72485,1,3
63.84542,-28.41063,1,1
86.85691,-28.84591,1,3
89.42433,-26.0243,1,3
87.27961,-28.70315,1,3
29.42374,-28.87141,1,1
5.323948,-9.209864,1,1
90.57681,-26.83115,1,3
18.65194,-28.41407,1,1
72.42391,-28.31812,1,1
71.6335,-28.46917,1,1
45.7338,-4.755285,1,2
88.30119,-27.57225,1,3
90.45642,-26.67488,1,3
43.75827,-9.28245,0,0
70.79057,-9.368433,1,2
12.62498,-28.61409,1,1
51.45573,-26.6732,1,1
89.17371,-28.91583,1,3
90.05449,-10.74396,1,2
46.57299,-26.21676,1,1
46.7042,-25.4161,1,1
61.41472,-28.39198,1,1
53.05288,-28.45362,1,1
22.04492,-9.48526,1,1
3.633816,-9.026185,1,1
36.29536,-28.85071,1,1
23.88737,-28.17093,1,1
90.16978,-26.39925,1,3
24.98022,-28.96017,1,1
63.55341,-28.76261,1,1
25.44213,-28.23144,1,1
90.30429,-23.65738,0,0
68.17323,-28.702,1,1
36.59446,-28.59296,1,1
46.35585,-16.71851,1,2
31.50848,-9.442791,1,1
93.11015,-9.989664,1,2
47.20716,-23.69801,1,1
86.15044,-9.198605,1,2
53.4145,-28.18117,1,1
47.10181,-10.57969,1,2
90.57423,-10.51978,1,2
64.44022,-9.15462,1,2
32.55389,-9.466677,1,1
24.16516,-9.084551,1,1
5.475188,-28.01019,1,1
75.77034,-9.897436,1,2
59.29309,-9.929637,1,2
45.65905,-15.36511,1,2
51.12248,-21.00323,-1,0
95.39904,-9.742437,1,2
88.31525,-15.59344,1,3
37.39555,-9.702276,1,1
88.52618,-12.5545,-1,0
87.6572,-16.468,1,3
19.36649,-9.619078,1,1
48.49864,-17.23971,-1,0
44.71794,-28.43754,-1,0
88.52935,-9.502159,1,2
91.04088,-28.62662,1,3
38.1683,-28.44778,1,1
88.07044,-15.90021,1,3
90.01794,-28.23976,1,3
89.17596,-9.068349,1,2
45.18222,-14.21409,1,2
38.82756,-28.04295,1,1
75.09364,-9.709969,1,2
51.30725,-10.74989,1,2
91.44592,-28.50212,1,3
62.27368,-28.95738,1,1
80.23413,-9.018378,1,2
63.35107,-28.57024,1,1
38.8223,-28.86191,1,1
62.49768,-9.531812,1,2
86.61859,-9.248643,1,3
20.34996,-28.14878,1,1
32.43381,-28.44439,1,1
60.6567,-28.8691,1,1
87.07515,-27.86234,1,3
37.83361,-28.80088,1,1
51.28679,-18.56264,-1,0
11.9738,-28.00291,-1,0
58.14354,-28.87881,-1,0
49.71916,-10.67584,-1,0
37.612,-28.28893,1,1
60.71904,-28.57894,1,1
87.66994,-24.61778,1,3
51.64835,-22.18522,-1,0
63.05284,-28.18536,-1,0
33.60046,-28.04848,1,1
36.34328,-9.555626,1,1
76.78265,-9.985738,1,2
46.13047,-28.16883,1,1
42.8669,-9.099689,1,1
72.43638,-9.203422,1,2
62.04031,-28.71415,1,1
19.4581,-9.667633,1,1
45.89177,-12.26568,1,2
27.38577,-28.74945,1,1
55.34184,-28.11478,1,1
87.15829,-22.7389,1,3
48.5419,-7.027883,1,2
2.053452,-28.07396,1,1
16.02735,-28.74198,1,1
52.41535,-26.55972,1,1
87.44674,-27.61697,1,3
5.959785,-9.062646,1,1
87.01466,-10.22504,1,3
69.19478,-28.64553,1,1
62.23054,-28.4758,1,1
23.37127,-28.96549,1,1
52.23074,-18.64151,-1,0
89.7514,-14.31724,-1,0
31.64317,-28.56518,1,1
59.08585,-28.27354,1,1
51.27209,-14.85263,1,2
87.84686,-13.14166,1,3
59.56754,-28.59529,1,1
87.18446,-17.81204,1,3
89.95921,-24.62176,1,3
41.84523,-9.517574,1,1
30.6861,-28.07244,1,1
61.54182,-28.21413,1,1
10.82238,-9.733806,1,1
17.62944,-28.11466,1,1
90.40968,-26.35139,1,3
30.1377,-9.532297,1,1
45.76479,-15.5487,1,2
87.07306,-20.07973,1,3
8.820926,-9.553049,1,1
79.69673,-28.2107,1,3
86.00228,-9.050876,0,0
73.89143,-9.562941,1,2
61.28499,-28.77097,1,1
31.00035,-9.825447,1,1
49.65559,-23.68743,-1,0
88.7341,-25.90748,1,3
15.91165,-28.27416,1,1
84.62308,-28.58916,1,3
49.97518,-26.9689,1,1
49.72805,-22.72834,-1,0
81.74967,-9.848174,1,2
87.15844,-23.24711,1,3
36.38885,-28.29715,1,1
71.964,-28.50475,1,1
57.53701,-9.277819,1,2
24.14088,-28.21247,1,1
46.06569,-25.85391,1,1
88.04547,-26.84903,1,3
44.96099,-17.82743,1,1
89.39842,-12.67274,-1,0
5.389867,-28.92187,1,1
90.93361,-27.61021,1,3
20.67675,-28.67927,1,1
52.44156,-4.12965,1,2
89.91065,-25.17566,1,3
29.01884,-28.50481,1,1
16.50687,-9.646769,1,1
41.17189,-28.08414,1,1
8.9052,-9.321047,0,0
16.72722,-9.818295,1,1
81.81019,-28.91643,1,3
63.17447,-9.678454,1,2
3.228451,-9.382927,1,1
83.3347,-9.116325,1,2
59.68449,-9.157459,1,2
17.88635,-9.712015,1,1
73.3956,-28.14415,1,1
87.27107,-9.814322,1,3
32.9827,-28.2378,1,1
51.04869,-26.01451,1,1
48.96326,-10.13204,1,2
73.09969,-9.113783,1,2
91.08963,-27.26444,1,3
95.38081,-9.196463,1,2
33.74919,-28.00192,1,1
38.42185,-9.13717,1,1
84.44035,-28.75476,1,3
24.1724,-28.83207,1,1
61.56779,-28.4264,1,1
78.90085,-28.01475,1,3
58.53359,-9.577085,1,2
75.8452,-28.05162,1,1
61.18446,-28.39699,1,1
91.38147,-11.10179,1,2
91.32098,-26.57481,1,3
65.31179,-9.16855,1,2
89.69522,-12.28654,1,2
52.2505,-22.95173,-1,0
87.96918,-15.64207,-1,0
79.99368,-28.55462,1,3
90.36024,-9.615599,1,2
51.29355,-9.211511,1,2
88.2951,-23.19954,1,3
55.61773,-9.58572,1,2
92.32047,-9.193868,1,2
46.10944,-14.99959,1,2
31.26554,-28.58877,1,1
95.7196,-9.592218,1,2
2.99156,-9.254435,1,1
65.09132,-28.79345,1,1
20.3719,-9.572227,1,1
77.1871,-9.903431,1,2
51.56887,-16.14027,1,2
58.02837,-28.69663,1,1
64.10305,-28.02669,1,1
59.0124,-28.83312,1,1
35.55618,-28.87033,1,1
59.35211,-9.159571,1,2
50.89932,-21.34252,-1,0
66.88464,-28.17,1,1
14.78072,-28.06174,1,1
18.83544,-28.65995,1,1
88.04973,-14.67179,1,3
88.03059,-9.63861,1,3
87.915,-28.45132,1,3
52.58416,-22.83746,-1,0
49.90113,-11.57862,-1,0
45.03069,-4.048476,1,2
63.88218,-28.12544,1,1
9.655602,-9.647995,1,1
61.08438,-9.148653,1,2
47.09727,-8.95903,1,2
91.19815,-23.65139,1,3
91.7493,-20.18779,-1,0
2.942939,-9.325569,-1,0
62.43169,-9.010352,1,2
66.29475,-9.713326,1,2
64.1613,-9.187682,1,2
21.82862,-9.470088,1,1
38.95817,-28.7527,1,1
13.59822,-9.174497,1,1
60.7963,-28.5231,1,1
75.61335,-9.232755,1,2
91.10017,-9.255198,1,2
14.09222,-28.75394,1,1
47.37128,-18.30322,1,2
49.79909,-13.3429,-1,0
47.01765,-23.79969,-1,0
82.21332,-9.441338,1,2
8.770807,-9.531403,1,1
26.15645,-9.24515,1,1
23.74592,-9.498787,1,1
14.70008,-9.9652,1,1
53.49909,-28.79054,1,1
59.78058,-28.29049,1,1
86.49712,-28.49038,1,3
89.58665,-28.57475,1,3
90.05293,-9.874741,1,2
88.33327,-15.59157,1,3
33.82281,-9.982108,1,1
65.99939,-28.88042,1,1
49.93757,-24.2439,-1,0
29.30136,-9.103979,1,1
63.70934,-9.543342,1,2
90.85738,-19.67902,-1,0
14.11322,-9.813912,1,1
86.9556,-9.965021,1,3
45.68185,-9.995607,1,2
41.53941,-28.28073,1,1
73.62386,-28.33498,1,1
93.92558,-9.003394,1,2
31.35735,-9.614347,1,1
22.67879,-28.14207,1,1
9.168927,-9.337026,1,1
32.28151,-9.992031,1,1
60.38446,-9.880412,1,2
35.58647,-9.889828,1,1
28.06042,-9.873909,1,1
2.030657,-9.904123,1,1
12.24767,-28.18819,1,1
45.56021,-18.05728,1,1
80.80698,-28.64808,1,3
82.22321,-28.8325,1,3
2.943865,-9.843717,1,1
50.86547,-8.277448,1,2
47.11018,-5.529665,1,2
84.57867,-28.49054,1,3
68.18124,-28.86345,1,1
51.50008,-12.91958,-1,0
84.85491,-28.00704,1,3
50.98989,-21.23454,-1,0
87.14221,-10.51539,1,3
67.39463,-28.51109,1,1
49.36694,-14.9124,1,2
7.103997,-9.915112,1,1
87.71851,-11.70956,1,3
51.11991,-21.10227,-1,0
52.06988,-27.87358,1,1
30.65016,-28.95482,1,1
80.13961,-28.57655,1,3
51.00019,-10.73871,1,2
90.42255,-18.3261,-1,0
44.4803,-10.51072,1,2
82.09644,-9.558483,1,2
49.55761,-10.85422,1,2
25.4178,-28.70612,1,1
26.47919,-28.73056,1,1
67.26753,-9.777969,1,2
71.36768,-28.70041,1,1
46.04051,-13.78969,1,2
51.19602,-13.28024,-1,0
11.98392,-9.395071,-1,0
77.27343,-28.0986,1,1
44.61522,-22.74671,1,1
35.65419,-9.465624,1,1
71.87535,-9.743946,1,2
87.29408,-20.58888,1,3
91.5672,-17.47984,-1,0
84.36315,-28.60105,1,3
90.9554,-25.32763,1,3
43.1506,-28.81741,1,1
71.1833,-28.18563,1,1
61.39363,-9.615789,1,2
82.05197,-9.652951,1,2
85.13312,-28.10411,1,3
18.66454,-28.65732,1,1
54.84018,-28.85914,1,1
42.5878,-28.9966,1,1
44.64945,-22.59102,1,1
89.33432,-22.22473,-1,0
4.300445,-9.293879,1,1
49.81128,-9.099358,1,2
23.45563,-28.85894,1,1
54.71357,-9.307325,1,2
40.52041,-9.729917,1,1
42.26279,-9.871271,1,1
42.59971,-28.21896,1,1
87.29383,-11.06547,1,3
28.22297,-9.022824,1,1
84.82661,-9.260547,1,2
15.72146,-9.185817,1,1
8.863408,-9.423212,1,1
50.24339,-26.24096,1,1
2.861243,-9.915032,1,1
85.84375,-9.360067,1,2
16.54944,-9.830861,1,1
70.3294,-28.23427,1,1
87.22083,-28.58305,1,3
4.017371,-9.08572,1,1
17.56267,-28.41212,1,1
84.96027,-9.233356,1,2
48.7672,-24.32243,-1,0
90.44014,-22.41971,-1,0
62.15028,-28.91729,1,1
45.55428,-22.96918,1,1
87.31034,-22.75641,1,3
13.44485,-28.10725,1,1
74.10655,-9.910193,1,2
3.202861,-9.50568,1,1
10.53991,-9.530656,0,0
2.703915,-9.359599,1,1
57.37744,-28.88773,1,1
77.82354,-28.51687,1,1
38.66539,-9.066112,1,1
25.8577,-9.410946,1,1
7.753042,-28.54252,1,1
89.39825,-26.53358,1,3
62.68056,-9.94619,1,2
79.49649,-9.661219,1,2
87.33375,-13.19108,1,3
41.55698,-28.88903,1,1
73.70453,-28.39622,1,1
82.87005,-28.35336,1,3
24.99217,-28.30841,1,1
43.25018,-9.529619,1,1
89.34427,-28.7001,1,3
91.57334,-28.25538,1,3
90.36897,-18.93341,-1,0
78.9489,-28.66305,-1,0
39.28445,-9.197333,1,1
88.81804,-12.49151,-1,0
50.48565,-17.17322,-1,0
30.34421,-28.95748,1,1
48.09703,-25.68919,1,1
26.28357,-9.250612,1,1
72.30813,-28.04306,1,1
17.37585,-28.54145,1,1
94.74886,-9.11062,1,2
56.51369,-9.348663,1,2
70.26598,-28.9618,1,1
33.9971,-9.15528,1,1
89.25269,-19.9445,-1,0
77.35243,-28.97236,1,1
21.66904,-9.573115,1,1
88.4964,-20.96485,-1,0
52.91799,-15.16977,1,2
88.52307,-25.60715,1,3
88.63458,-28.38944,1,3
58.98332,-28.60978,1,1
61.25905,-9.425098,1,2
5.683661,-28.07975,0,0
52.64719,-16.59611,1,2
79.58125,-9.590987,1,2
91.35968,-28.15141,1,3
2.123442,-28.25405,1,1
30.52512,-9.267754,1,1
25.14849,-9.55378,1,1
90.4362,-23.30379,0,0
77.82137,-9.694734,1,2
59.09246,-28.91266,1,1
49.37046,-25.91577,1,1
74.66291,-28.68068,1,1
89.46887,-11.45729,1,2
35.27772,-28.33839,1,1
25.85639,-9.968038,1,1
36.72109,-28.04002,1,1
50.79422,-20.92822,-1,0
47.09331,-23.73182,1,1
23.00025,-9.596269,1,1
44.57911,-27.66759,1,1
73.68872,-28.93896,1,1
16.6395,-9.809863,1,1
15.5252,-28.34711,1,1
47.38474,-9.504817,1,2
52.05058,-18.37305,-1,0
85.32709,-9.475376,-1,0
9.50268,-9.705267,-1,0
10.99981,-9.38731,-1,0
61.0667,-28.01148,1,1
68.31133,-9.970324,1,2
83.39823,-28.61707,1,3
84.90942,-28.02034,1,3
56.7085,-28.26837,1,1
45.1587,-7.475287,1,2
95.81866,-9.343514,1,2
87.09978,-9.03844,1,3
54.28723,-28.47186,1,1
58.93022,-9.791227,1,2
74.55235,-28.87397,1,1
90.89693,-24.57913,1,3
87.18205,-26.67278,1,3
89.1953,-16.19935,-1,0
36.65161,-9.500866,-1,0
88.94003,-15.79386,-1,0
75.83891,-9.67297,1,2
35.54549,-9.805425,1,1
6.91057,-28.81436,1,1
52.32905,-17.13667,-1,0
18.52857,-28.711,-1,0
46.10662,-11.19661,1,2
49.59463,-4.005918,1,2
85.72092,-28.14764,1,3
50.144,-26.84383,1,1
47.11383,-19.88112,1,1
52.0351,-19.39961,-1,0
55.40224,-9.437863,-1,0
25.95257,-9.896867,1,1
14.53069,-9.530949,1,1
47.22967,-7.221058,1,2
31.92194,-9.59352,1,1
2.35728,-9.758395,1,1
88.63734,-17.36821,1,3
64.99171,-28.83748,1,1
32.86563,-9.85109,1,1
79.16083,-9.249865,1,2
17.1208,-28.97,1,1
44.18045,-24.56248,1,1
88.14101,-28.93182,1,3
50.2543,-18.60954,-1,0
33.44084,-9.166389,1,1
89.08371,-9.671583,1,2
2.063922,-28.00191,0,0
61.66481,-9.809093,1,2
34.41691,-9.092002,1,1
32.04069,-28.34206,1,1
48.26455,-22.34414,-1,0
72.59591,-28.75916,1,1
36.3638,-28.22833,1,1
43.62518,-28.15688,1,1
87.42149,-28.15952,1,3
64.9072,-9.611198,1,2
25.291,-9.413622,1,1
70.8884,-9.18695,1,2
45.12806,-21.52825,1,1
19.13978,-9.792105,1,1
91.23048,-23.10975,1,3
70.07196,-28.85215,1,1
51.58981,-24.60469,1,1
50.85121,-27.30175,1,1
48.91354,-12.02587,1,2
49.08301,-22.60199,-1,0
67.42981,-28.32222,-1,0
85.43533,-28.35717,1,3
28.69065,-9.380145,1,1
91.1778,-28.93233,1,3
68.22546,-28.40303,1,1
74.05766,-28.23561,1,1
74.78471,-28.40346,1,1
3.434631,-28.74319,1,1
64.01869,-9.033171,1,2
46.995,-18.21519,1,2
34.37456,-9.370084,1,1
84.65401,-28.5991,1,3
41.32263,-28.14329,1,1
36.63416,-28.10092,1,1
18.42205,-9.248573,1,1
10.1491,-9.093439,1,1
66.57188,-9.57702,1,2
70.07072,-9.823905,1,2
35.15662,-28.83795,1,1
42.83196,-28.25212,1,1
51.69394,-17.41358,-1,0
89.11935,-19.55095,-1,0
84.33872,-28.04832,1,3
57.71932,-9.426388,1,2
88.18488,-9.615506,1,3
35.7565,-28.04125,1,1
37.36639,-28.2751,1,1
87.70555,-9.563411,1,3
87.22056,-18.7321,1,3
80.88074,-28.93142,1,3
48.25765,-22.88371,-1,0
20.41081,-9.031938,1,1
61.52895,-9.924599,1,2
88.6015,-24.6012,1,3
35.12143,-28.49097,1,1
92.2873,-9.043132,1,2
78.78931,-9.520642,1,2
90.89849,-9.539129,1,2
15.80216,-9.00467,1,1
52.37468,-22.92911,-1,0
51.70398,-6.223516,1,2
56.24442,-9.046987,1,2
83.36004,-28.2738,1,3
45.87824,-24.58443,1,1
62.7206,-28.94034,1,1
88.69461,-28.26613,1,3
89.20104,-19.54471,-1,0
72.38251,-28.20913,-1,0
41.01095,-9.098374,1,1
50.05999,-10.62412,1,2
26.57348,-28.64243,1,1
62.00599,-28.52378,1,1
14.45475,-28.5915,1,1
87.21078,-27.16662,1,3
18.39538,-28.0896,1,1
82.73553,-28.33453,1,3
53.96625,-28.58523,1,1
6.680858,-28.0622,1,1
88.51923,-26.85433,1,3
82.23084,-9.479919,1,2
49.78923,-11.21169,1,2
53.26048,-28.37337,1,1
45.87339,-9.391558,1,2
73.6923,-9.871494,1,2
63.81056,-9.844308,1,2
73.36794,-28.0288,1,1
46.87978,-13.78921,1,2
93.70525,-9.829749,1,2
19.83786,-9.819986,1,1
8.157681,-9.367096,1,1
75.30482,-9.917821,1,2
87.08486,-13.12601,1,3
37.67078,-9.965316,1,1
27.27962,-9.955943,1,1
44.0461,-5.186606,1,2
87.69152,-22.15037,1,3
14.89539,-28.01558,1,1
46.45419,-22.22671,1,1
88.22472,-14.19828,1,3
87.45081,-26.82526,1,3
49.83368,-18.94031,-1,0
14.27549,-9.435419,1,1
3.097473,-9.346503,1,1
91.29462,-26.00023,1,3
78.55405,-9.618168,1,2
61.63153,-28.92143,1,1
55.35811,-9.129534,1,2
89.44894,-20.17791,-1,0
80.89556,-9.593065,-1,0
88.32276,-10.64629,-1,0
60.87756,-9.274955,1,2
83.53099,-28.62493,1,3
50.5778,-9.946075,1,2
66.87602,-28.66596,1,1
57.25542,-9.160119,1,2
25.25242,-9.678138,1,1
59.72232,-28.42412,1,1
64.44018,-9.854098,1,2
66.43328,-28.57932,1,1
78.50598,-9.597034,1,2
51.99694,-20.33729,-1,0
79.77188,-9.851696,-1,0
17.18731,-9.149189,-1,0
91.29948,-27.68829,1,3
88.33163,-24.51802,1,3
68.02315,-28.78229,1,1
28.5786,-9.392294,1,1
33.56765,-9.898954,1,1
67.01273,-28.79545,1,1
36.56643,-28.71867,1,1
24.31215,-28.36902,1,1
35.18322,-28.76602,1,1
87.17563,-26.35209,1,3
50.05803,-25.30502,1,1
88.82196,-14.41081,-1,0
8.126433,-28.21703,-1,0
88.8746,-28.50384,-1,0
53.43541,-28.06771,1,1
88.46755,-25.02896,1,3
23.52216,-9.807068,1,1
47.67294,-15.05211,1,2
47.59988,-16.23113,1,2
41.35766,-28.65766,1,1
91.36591,-9.056159,0,0
82.09694,-28.15461,1,3
35.17916,-9.859174,1,1
52.35334,-26.23116,1,1
45.76141,-24.06752,1,1
24.91821,-9.75633,1,2
5.708439,-9.78864,1,1
49.26261,-25.56506,1,1
37.97153,-9.117417,1,1
68.98431,-28.5472,1,1
56.0668,-28.55257,1,1
49.95338,-7.190718,1,2
44.26339,-23.57366,1,1
37.6474,-28.05822,1,1
62.6885,-28.33434,1,1
63.80892,-9.930368,1,2
82.96497,-28.61171,1,3
29.74828,-9.989202,1,1
37.30426,-9.168546,1,1
73.30771,-9.660299,1,2
3.734472,-28.75155,0,0
79.72961,-28.86537,1,3
93.86947,-9.868221,1,2
88.64822,-23.17957,1,3
67.12263,-28.87087,1,1
14.12409,-28.47704,1,1
80.98866,-28.53618,1,3
56.69869,-28.39546,1,1
87.92676,-16.49316,1,3
18.57843,-28.16844,1,1
94.58735,-9.812764,1,2
29.98,-28.08174,1,1
56.64394,-9.325018,1,2
14.33652,-28.45424,1,1
46.07946,-28.14257,1,1
50.56065,-8.808208,1,2
6.629268,-9.138281,1,1
51.3917,-19.92076,-1,0
58.84593,-9.518637,1,2
10.29511,-28.23745,1,1
87.74699,-21.90788,1,3
66.23398,-9.822827,1,2
5.688367,-28.26007,1,1
66.34892,-9.017939,1,2
5.540842,-28.46999,1,1
15.11673,-28.26852,1,1
89.52999,-11.50315,1,2
21.74769,-28.40607,1,1
35.70338,-9.35065,1,1
90.37155,-28.62866,1,3
79.82945,-28.52886,1,3
46.95665,-23.64778,1,1
48.04673,-19.33735,1,1
5.741199,-9.618141,1,1
66.65601,-28.04783,1,1
63.89605,-28.53313,1,1
88.65742,-24.02666,1,3
75.5444,-28.61448,1,1
80.20193,-9.354202,1,2
76.31882,-28.25093,1,1
12.09729,-28.19138,1,1
64.92771,-28.53092,1,1
72.89579,-28.93271,1,1
40.50675,-9.096552,1,1
52.94703,-26.15955,1,1
87.18507,-9.248766,1,3
11.48137,-9.279044,1,1
88.05203,-18.98885,1,3
28.54416,-28.3302,1,1
21.70269,-9.395763,1,1
77.58985,-28.7407,1,1
30.5747,-9.000691,1,1
6.945612,-9.999137,1,1
35.79575,-28.00337,1,1
88.42965,-9.109107,1,3
46.51676,-17.69064,1,1
60.28601,-9.098924,1,2
57.68453,-28.62827,1,1
64.28313,-28.15407,1,1
79.88844,-28.68554,1,3
5.194602,-28.71719,1,1
48.44916,-4.666183,1,2
20.41581,-28.64789,1,1
45.55597,-12.49543,1,2
13.40791,-28.29498,1,1
10.62201,-9.585041,1,1
65.64472,-28.67221,1,1
77.78292,-28.56464,1,1
35.25259,-9.158641,1,1
46.50451,-16.44056,1,2
21.09957,-28.73833,1,1
26.22426,-28.59195,1,1
73.21383,-9.100029,1,2
92.40066,-9.033555,1,2
47.44516,-6.124897,1,2
65.97975,-28.28722,1,1
19.4339,-9.145857,1,1
19.34116,-9.0624,1,1
49.55214,-13.91438,1,2
3.063272,-28.82113,1,1
73.14903,-28.00409,1,1
90.18479,-22.00468,-1,0
73.51925,-9.509995,1,2
91.88579,-12.53879,-1,0
7.590827,-28.80355,1,1
20.32499,-28.3298,1,1
50.07067,-15.29023,1,2
42.67749,-9.819887,1,1
47.42794,-8.680382,1,1
5.407025,-9.534035,0,0
83.75101,-9.944487,1,2
88.88532,-28.30421,1,3
